,std,mean,Russell 1000,Russell 2000,BAML US Corporate Master,BAML US High Yield,3-Month Treasury Bill,MSCI EAFE,MSCI EM
0,0.02469267412906747,0.02083807178063534,2.860648027405972e-06,2.506014145995453e-05,0.07401685744094025,0.025093419283592492,0.9005011220186233,0.0003584578682539892,2.222599101570962e-06
1,0.026449235053744316,0.024941032324633735,2.118091533177549e-06,0.0006286185345862071,0.04482637844921652,0.0716168958859893,0.8681628033630215,0.014582014347085007,0.00018117132856875498
2,0.02784129124394109,0.026725335753583473,3.0087203133033182e-06,0.0006543607457965086,0.048297923269745094,0.07816792114991052,0.8464431989781058,0.026079519865657652,0.0003540672704714306
3,0.029321841263191387,0.028281210042711655,3.6338100324776e-06,0.0011529588928924546,0.05719588964787237,0.07692997376988661,0.8254348014452478,0.038075500810542326,0.0012072416235258975
4,0.030747730360613623,0.02961599804907252,1.1594879270049361e-05,0.0027602905659424,0.06379157985284188,0.07030203976458792,0.8104952754567041,0.05081392427240772,0.0018252952082457932
5,0.03213798571647698,0.030907515545323287,0.00019616109313098297,0.0014128285890673271,0.05681838292865982,0.08361144321351541,0.7997334137990035,0.055844589456299124,0.0023831809203237707
6,0.033915220702541375,0.03237630315470018,0.0003039284281462997,0.0018730145260702803,0.07013528312652434,0.08354781986413239,0.7748582352789486,0.06632530791998222,0.0029564108561958083
7,0.03577546464193109,0.03376551255693315,0.0009585017624480558,0.00349719787447982,0.074887024786989,0.08095238847509785,0.7588491956293674,0.07648617035533695,0.004369521116280927
8,0.037596222281792456,0.035189213576367215,0.0015336158938549684,0.004689888570290331,0.07189753661117579,0.08283563322508312,0.7475082076991928,0.0877762357401939,0.003758882260209063
9,0.03946597340181612,0.0366497656813783,0.00241332540681862,0.0005561682387954034,0.08780606774038462,0.08363909120497322,0.7220622469466135,0.09853507696671243,0.004988023495702244
10,0.04164210751251438,0.03813586420980836,0.0025215588067419165,0.004499494142385534,0.07663802694277407,0.08846027387150401,0.7148688824119798,0.10795835037342902,0.00505341345118561
11,0.04380736331964806,0.03953190209971373,0.003741119792534895,0.0056118149823825335,0.08065802028424139,0.08715415217845394,0.6988752721530039,0.11676760782574476,0.007192012783638555
12,0.04615544022443717,0.041356343580631935,0.0029410667602493765,0.0007647992703798246,0.08768368896759687,0.10142547224532267,0.6726377436557955,0.12820976085811045,0.0063374682425453134
13,0.04851623329507752,0.042674107224618604,0.005937403705586964,0.005273910981003917,0.09021628378421541,0.09185876942545936,0.6602536793814611,0.13730258037572132,0.009157372346551822
14,0.05104487748403694,0.04437396491111296,0.005027731012499288,0.0061213676286522856,0.08998495249009614,0.09929044112049064,0.642104618202955,0.14839873666751996,0.009072152877786602
