,std,mean,Russell 1000,Russell 2000,BAML US Corporate Master,BAML US High Yield,3-Month Treasury Bill,MSCI EAFE,MSCI EM
5,0.024674882160001986,0.020538059479953744,2.9104454802470545e-06,1.2895730525209565e-05,0.07908581816933898,0.019699601390488167,0.9011907722502364,6.168341336179011e-06,1.8336725948976654e-06
6,0.024674874544209843,0.020538042286547382,2.859816819228003e-06,1.2829416540340654e-05,0.07908596621856935,0.019699630938098744,0.9011908267595454,6.081521021369023e-06,1.805329405580391e-06
7,0.0246748630868467,0.020538016636546717,2.7826356902203924e-06,1.2744186677715937e-05,0.07908619489064905,0.019699676902832274,0.9011908934631486,5.946242926842117e-06,1.7616780753212622e-06
8,0.02467484478221579,0.020537977840024937,2.6548995628891484e-06,1.2658772908725567e-05,0.07908654636265047,0.019699786077659303,0.9011909508248326,5.714300906203012e-06,1.6887614798390818e-06
9,0.024674819685686925,0.020537953107506432,2.4435895548342345e-06,1.2908959658222723e-05,0.07908664439397564,0.0197004656878331,0.9011906874737069,5.281441386095077e-06,1.5684538852889297e-06
10,0.024675371640610743,0.020559962732038195,4.57937427561702e-06,3.090491390121995e-05,0.07865987267987963,0.020135933546635308,0.9011599347825658,5.790683072671937e-06,2.98401966975477e-06
11,0.024949603255106288,0.022223071071759228,4.989659014127429e-06,8.021053133515857e-06,0.04551833361239235,0.05475874511162099,0.899584965935723,0.00012196617449508685,2.978453620988425e-06
12,0.025946945956611105,0.02424243178166079,1.713681943933882e-07,1.668859615831888e-07,0.02108420178614535,0.08170769829781875,0.8909081213659928,0.006299534749921485,1.0554596555095915e-07
13,0.02739523349316619,0.02626262912923724,4.988357096091319e-08,5.315601690292818e-08,0.02449319783684048,0.08239711296734076,0.8701566913804621,0.022952864617550812,3.0158217980179615e-08
14,0.029174274019213763,0.028282941564834418,3.2752198982510525e-06,3.0264731650731757e-06,0.02966110325574915,0.08225389982286467,0.8482269379493776,0.039849583838237196,2.173440707937508e-06
15,0.03122628534929428,0.0303030721866048,1.5069703046421094e-06,1.046343367231738e-06,0.03220528667863336,0.08334211411917229,0.8280604164975168,0.05638859565431371,1.033736691838017e-06
16,0.0335020663605441,0.032323257020560874,8.631266044951732e-07,5.430827772596721e-07,0.03529709487633581,0.08417120555029348,0.8075265094870021,0.07300324108677632,5.427902104511737e-07
17,0.035959041197916305,0.03434345173450949,6.41752780199873e-07,4.092037193681826e-07,0.0386315863345802,0.08488701511862028,0.7868293265767643,0.08965060143493138,4.1957860432842503e-07
18,0.03856255407557015,0.03636364997946476,5.68583689670394e-07,3.5357117349566624e-07,0.04202113885590488,0.08557697690690551,0.766095142006281,0.10630542709095188,3.9298509356857813e-07
19,0.04128488040307917,0.038383849306526344,5.292011616335744e-07,3.194297902876959e-07,0.04543591555143715,0.08625511754336881,0.7453440223625768,0.12296370799473039,3.8791693499108206e-07
20,0.04410401705611193,0.04040404850432244,4.626035146991326e-07,2.7437731856948774e-07,0.04884383384667719,0.0869364737948347,0.7245975148996012,0.13962108177995464,3.586980989825364e-07
21,0.04700254883261419,0.04242424802725011,3.7986162675485367e-07,2.2427165513269343e-07,0.05225296981401918,0.08761734722334784,0.7038501538165853,0.1562786150997405,3.0991302528178914e-07
22,0.049966658634939806,0.04444444774934672,2.670597777133208e-07,1.60184342274953e-07,0.05566845738967821,0.08829532550877814,0.6830985136620918,0.1729370484326151,2.2776271669317704e-07
23,0.052985345034993366,0.0464646480615722,1.6036177210484374e-07,9.272012447396077e-08,0.0591023354116175,0.08896471374436947,0.6623345310601791,0.1895980316738141,1.3502812309452947e-07
24,0.05604980210446142,0.0484848504869236,1.27881392795794e-07,8.379631992115222e-08,0.06256678369350266,0.08961983568071294,0.6415499568188284,0.20626311410292514,9.80263181617584e-08
25,0.05915291167921372,0.05050505281171784,1.4178417317922493e-07,9.087430687992575e-08,0.06602959386076857,0.09027572802588336,0.620766453196242,0.22292788055143897,1.1170718708595637e-07
26,0.0622888897109105,0.05252525466446496,1.312136526018512e-07,8.240253993393393e-08,0.0694868026551886,0.0909342235458946,0.5999867355931806,0.2395919174341294,1.0715541435819277e-07
27,0.06545300956203137,0.05454545569504905,8.456103690130834e-08,5.049086221562879e-08,0.07293678585617429,0.09159609737175904,0.5792118970060531,0.2562550129692038,7.17449105646511e-08
28,0.06864139149653178,0.05656565770558229,9.264806080527882e-08,5.365950261550289e-08,0.07640181754289747,0.09225094738760983,0.5584269125053652,0.27292009855188926,7.770467474502653e-08
29,0.07185079877478033,0.05858585964786661,9.543256033476914e-08,5.410019566599591e-08,0.07986477654454638,0.09290676198707506,0.5376433243110759,0.28958490677352333,8.085102340187988e-08
30,0.07507853513909071,0.0606060615339468,9.372040112531164e-08,5.228628663604512e-08,0.08332570892773584,0.09356351642164575,0.516861102455287,0.30624944453801095,8.165063259955751e-08
31,0.07832233462142715,0.06262626339655825,8.845021340278052e-08,4.877698756696837e-08,0.08678536506054732,0.09422086271111646,0.49607974137587596,0.3229138131938197,8.043143956519932e-08
32,0.08158028116496449,0.06464646525989938,8.01327154459771e-08,4.3888725613785126e-08,0.09024434128082219,0.09487852578088722,0.47529883872238204,0.3395780931685802,7.702588717824098e-08
33,0.08485074518884463,0.06666666713710397,6.912723345082522e-08,3.779480772158391e-08,0.09370308689722157,0.09553629942639648,0.45451809089432427,0.3562423450889764,7.077104009977383e-08
34,0.08813233334708553,0.06868686903986426,5.77278959523242e-08,3.1617307138235816e-08,0.09716209779278495,0.09619395420109414,0.43373716252766076,0.37290663378156264,6.235169444018405e-08
35,0.09142423130710754,0.07070708798378977,3.317898285074417e-06,1.7804501035544626e-06,0.10075520756671992,0.09678568174170175,0.4128655729513458,0.38958497319373114,3.4661981127711755e-06
36,0.09472431699241272,0.07272727567307694,6.102203293529423e-07,3.329205822453564e-07,0.10411466207875107,0.097492762850818,0.39215190042864195,0.4062391735995253,5.57901352076675e-07
37,0.09803268852244147,0.07474747627256556,3.296006830728495e-07,1.803728851183166e-07,0.10756036089811896,0.09815684776047998,0.37137999172995545,0.4229019461764189,3.43461458527794e-07
38,0.10134827972754555,0.07676767741790394,1.250816208326969e-07,7.130060917917487e-08,0.11101202798371654,0.09881800666877188,0.3506040908783468,0.4395654796776243,1.9840931028308206e-07
